device_id,timestamp,screen_status,bright_level,bright_mode,screen_on_time,bluetooth,gps_status,gps_activity,saving_mode,nfc,flashlight,airplane_mode,fingerprint,orientation,battery_level,battery_health,battery_charging_status,battery_connection_status,battery_temperature,battery_current,battery_voltage,battery_power,network_mode,mobile_mode,mobile_status,mobile_roaming,mobile_rx,mobile_tx,wifi_status,wifi_intensity,wifi_speed,wifi_ap,wifi_rx,wifi_tx,network_operator,sim_operator,mcc,mnc,ring_mode,sound_level,playback_status,ram_usage,ram_free,rom_usage,rom_free,cpu_usage,cpu_temperature,up_time,sleep_time,frequency_core0,frequency_core1,frequency_core2,frequency_core3,frequency_core4,frequency_core5,frequency_core6,frequency_core7,foreground_app
263fc77c0785e525,12-07-2022 23:16:59.525,1,21,0,17,0,3,1,0,1,0,0,0,1,75,2,2,1,33.2,0.36438,4.145,1.5103551,1,0,0,0,0,0,1,-43,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.556605952E9,1933746176,74264453120,41655078912,94,37.0,2556378,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:00.524,1,21,0,18,0,3,1,0,1,0,0,0,1,75,2,2,1,33.2,0.774536,4.145,3.21045172,1,0,0,0,0,0,1,-43,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.49843456E9,1875439616,74264453120,41655078912,94,37.0,2556379,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:01.525,1,21,0,19,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.839844,4.177,3.508028388,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.434795008E9,1811800064,74264453120,41655078912,94,37.0,2556380,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,198
263fc77c0785e525,12-07-2022 23:17:02.527,1,21,0,20,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.999146,4.152,4.148454192,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.43396352E9,1810968576,74264453120,41655078912,52,37.0,2556381,882949,1708.8,1708.8,1708.8,1708.8,1708.8,1708.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:03.524,1,21,0,21,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.422973,4.152,1.756183896,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.45950208E9,1836507136,74264420352,41655111680,93,37.0,2556382,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:04.525,1,21,0,22,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.125732,4.133,0.519650356,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.515326464E9,1892331520,74264551424,41654980608,100,37.0,2556383,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:05.524,1,21,0,23,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.864563,4.133,3.573238879,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.476414464E9,1853415424,74264555520,41654976512,94,37.0,2556384,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1939.2,1939.2,66
263fc77c0785e525,12-07-2022 23:17:06.525,1,21,0,24,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.68634,4.133,2.83664322,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.469307904E9,1846312960,74264563712,41654968320,84,37.0,2556385,882949,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:07.525,1,21,0,25,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.348816,4.133,1.441656528,1,0,0,0,0,0,1,-40,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.482345472E9,1859350528,74264596480,41654935552,95,37.0,2556386,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:08.525,1,21,0,26,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.932007,4.133,3.851984931,1,0,0,0,0,0,1,-40,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.48336128E9,1860366336,74264596480,41654935552,46,37.0,2556387,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1094.4,1094.4,66
263fc77c0785e525,12-07-2022 23:17:09.525,1,21,0,27,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,1.00708,4.185,4.2146298,1,0,0,0,0,0,1,-40,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.485065216E9,1862070272,74264596480,41654935552,86,37.0,2556388,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1094.4,1094.4,66
263fc77c0785e525,12-07-2022 23:17:10.525,1,21,0,28,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,0.938111,4.185,3.925994535,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.477553152E9,1854558208,74264600576,41654931456,69,37.0,2556389,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1094.4,1094.4,66
263fc77c0785e525,12-07-2022 23:17:11.525,1,21,0,29,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,1.010437,4.185,4.228678845,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.480027136E9,1857032192,74264600576,41654931456,55,37.0,2556390,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:12.526,1,21,0,30,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,1.05835,4.185,4.42919475,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.481833472E9,1858838528,74264600576,41654931456,39,37.0,2556391,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,66
263fc77c0785e525,12-07-2022 23:17:13.525,1,21,0,31,0,3,1,0,1,0,0,0,1,75,2,2,1,33.3,1.076355,4.185,4.504545675,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.486498816E9,1863503872,74264600576,41654931456,76,37.0,2556392,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:14.526,1,21,0,32,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.022644,4.191,4.285901004,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.475140608E9,1852145664,74264600576,41654931456,39,37.0,2556393,882949,1612.8,1612.8,1612.8,1612.8,1612.8,1612.8,652.8,652.8,66
263fc77c0785e525,12-07-2022 23:17:15.525,1,21,0,33,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.90332,4.195,3.7894274,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.477475328E9,1854480384,74264600576,41654931456,75,37.0,2556394,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:16.525,1,21,0,34,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.0318,4.195,4.328401,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.477684224E9,1854689280,74264600576,41654931456,39,37.0,2556395,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1324.8,1324.8,66
263fc77c0785e525,12-07-2022 23:17:17.525,1,21,0,35,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.922547,4.195,3.870084665,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.478503424E9,1855508480,74264600576,41654931456,62,37.0,2556396,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,66
263fc77c0785e525,12-07-2022 23:17:18.526,1,21,0,36,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.052552,4.186,4.405982672,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.479502848E9,1856507904,74264600576,41654931456,36,37.0,2556397,882949,1612.8,1612.8,1612.8,1612.8,1612.8,1612.8,1555.2,1555.2,66
263fc77c0785e525,12-07-2022 23:17:19.526,1,21,0,37,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.036377,4.186,4.338274122,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.479523328E9,1856528384,74264600576,41654931456,53,37.0,2556398,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,66
263fc77c0785e525,12-07-2022 23:17:20.526,1,21,0,38,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.060181,4.186,4.437917666,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.480641536E9,1857646592,74264612864,41654919168,39,37.0,2556399,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,66
263fc77c0785e525,12-07-2022 23:17:21.525,1,21,0,39,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.067505,4.186,4.46857593,1,0,0,0,0,0,1,-39,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.477069824E9,1854074880,74264612864,41654919168,50,37.0,2556400,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,66
263fc77c0785e525,12-07-2022 23:17:22.526,1,21,0,40,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.068116,4.186,4.471133576,1,0,0,0,0,0,1,-42,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.477712896E9,1854717952,74264612864,41654919168,39,37.0,2556401,882949,1708.8,1708.8,1708.8,1708.8,1708.8,1708.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:23.526,1,21,0,41,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.025086,4.186,4.291009996,1,0,0,0,0,0,1,-42,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.47211776E9,1849122816,74269782016,41649750016,39,37.0,2556402,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:24.526,1,21,0,42,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.961609,4.186,4.025295274,1,0,0,0,0,0,1,-42,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.472699392E9,1849704448,74269786112,41649745920,79,37.0,2556403,882949,1708.8,1708.8,1708.8,1708.8,1708.8,1708.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:25.524,1,21,0,43,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.403137,4.186,1.687531482,1,0,0,0,0,0,1,-40,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.517353984E9,1894359040,74274500608,41645031424,94,37.0,2556404,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:26.525,1,21,0,44,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.673523,4.186,2.819367278,1,0,0,0,0,0,1,-40,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.53380352E9,1910808576,74274500608,41645031424,90,37.0,2556405,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:27.526,1,21,0,45,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.984802,4.18,4.11647236,1,0,0,0,0,0,1,-40,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.467534336E9,1844539392,74274500608,41645031424,82,37.0,2556406,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,66
263fc77c0785e525,12-07-2022 23:17:28.525,1,21,0,46,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.870667,4.168,3.628940056,1,0,0,0,0,0,1,-35,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.459473408E9,1836478464,74274521088,41645010944,83,37.0,2556407,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:29.525,1,21,0,47,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.000672,4.168,4.170800896,1,0,0,0,0,0,1,-35,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.424432128E9,1801437184,74274521088,41645010944,87,37.0,2556408,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1708.8,1708.8,198
263fc77c0785e525,12-07-2022 23:17:30.525,1,21,0,48,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.066284,4.168,4.444271712,1,0,0,0,0,0,1,-35,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.391852544E9,1768857600,74274521088,41645010944,31,37.0,2556409,882949,1708.8,1708.8,1708.8,1804.8,1804.8,1804.8,1324.8,1324.8,198
263fc77c0785e525,12-07-2022 23:17:31.525,1,21,0,49,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.407409,4.168,1.698080712,1,0,0,0,0,0,1,-46,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.41342208E9,1790427136,74274521088,41645010944,90,37.0,2556410,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:32.525,1,21,0,50,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.860291,4.168,3.585692888,1,0,0,0,0,0,1,-46,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.418853376E9,1795858432,74274500608,41645031424,89,37.0,2556411,882949,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:33.525,1,21,0,51,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.870056,4.168,3.626393408,1,0,0,0,0,0,1,-46,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.41735424E9,1794359296,74274500608,41645031424,69,37.0,2556412,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:34.525,1,21,0,52,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.739136,4.173,3.084414528,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.490541568E9,1867546624,74274500608,41645031424,79,37.0,2556413,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:35.525,1,21,0,53,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.731201,4.173,3.051301773,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.507294208E9,1884803072,74274500608,41645031424,78,37.0,2556414,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:36.525,1,21,0,54,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.614929,4.173,2.566098717,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.49218816E9,1869193216,74274181120,41645350912,79,37.0,2556415,882949,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,2304.0,2304.0,328
263fc77c0785e525,12-07-2022 23:17:37.524,1,21,0,55,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.660706,4.173,2.757126138,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.49710336E9,1874108416,74274209792,41645322240,100,37.0,2556416,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:38.525,1,21,0,56,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,0.766296,4.173,3.197753208,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.504246784E9,1881251840,74274209792,41645322240,87,37.0,2556417,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:39.526,1,21,0,57,0,3,1,0,1,0,0,0,1,75,2,2,1,33.4,1.07666,4.173,4.49290218,1,0,0,0,0,0,1,-38,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.506782208E9,1883787264,74274209792,41645322240,78,37.0,2556418,882949,1612.8,1612.8,1612.8,1612.8,1612.8,1612.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:40.527,1,21,0,58,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,1.022949,4.192,4.288202208,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.483213824E9,1860218880,74274230272,41645301760,43,37.0,2556419,882949,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:41.526,1,21,0,59,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,1.0495,4.188,4.395306,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.492450304E9,1869455360,74274230272,41645301760,27,37.0,2556420,882949,1612.8,1612.8,1612.8,1612.8,1612.8,1612.8,652.8,2304.0,198
263fc77c0785e525,12-07-2022 23:17:42.525,1,21,0,60,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,0.946961,4.183,3.961137863,1,0,0,0,0,0,1,-41,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.4980864E9,1875091456,74274234368,41645297664,79,37.0,2556421,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1324.8,1324.8,198
263fc77c0785e525,12-07-2022 23:17:43.525,1,21,0,61,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,0.453186,4.183,1.895677038,1,0,0,0,0,0,1,-43,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.512160256E9,1889165312,74274234368,41645297664,82,37.0,2556422,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,198
263fc77c0785e525,12-07-2022 23:17:44.524,1,21,0,62,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,0.221557,4.183,0.926772931,1,0,0,0,0,0,1,-43,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.535286272E9,1912291328,74274246656,41645285376,100,37.0,2556423,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,58
263fc77c0785e525,12-07-2022 23:17:45.525,1,21,0,63,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,0.842285,4.183,3.523278155,1,0,0,0,0,0,1,-43,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.527524352E9,1904529408,74274189312,41645342720,94,37.0,2556424,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,58
263fc77c0785e525,12-07-2022 23:17:46.525,1,21,0,64,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,1.023255,4.183,4.280275665,1,0,0,0,0,0,1,-44,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.532419072E9,1909424128,74274189312,41645342720,78,37.0,2556425,882949,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,2169.6,2169.6,58
263fc77c0785e525,12-07-2022 23:17:47.527,1,21,0,65,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,0.994873,4.183,4.161553759,1,0,0,0,0,0,1,-44,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.538874368E9,1915879424,74274197504,41645334528,74,37.0,2556426,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,58
263fc77c0785e525,12-07-2022 23:17:48.526,1,21,0,66,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,0.985108,4.183,4.120706764,1,0,0,0,0,0,1,-44,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.521232896E9,1898237952,74274201600,41645330432,69,37.0,2556427,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,58
263fc77c0785e525,12-07-2022 23:17:49.525,1,21,0,67,0,3,1,0,1,0,0,0,1,75,2,2,1,33.5,0.843201,4.183,3.527109783,1,0,0,0,0,0,1,-40,433,0,433,433,Vivo,Vivo,724,11,0,0,0,3.525165056E9,1902170112,74274197504,41645334528,87,37.0,2556428,882949,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1324.8,1324.8,58
